"rmax", "topt", "ctmin", "ctmax", "e", "eh", "q10", "thermal_safety_margin", "thermal_tolerance", "breadth", "skewness", "tAdaptation", "line", "mediumConcentration", "r_tref", "e_from_fit", "eh_from_fit", "th", "r_tadapt", "r_tref_0025", "r_tref_0975", "e_from_fit_0025", "e_from_fit_0975", "sd_e_from_fit", "sd_r_tref", "speed_quantile"
890.85, 30.88, -39.75, 45.89, 0.24, 0.85, NA, 15.01, 85.64, 13.47, -0.61, 15, "all", 100, 664.019475849868, 0.266688093428338, 3.32413829570091, 36.8359065949925, 552.858269914504, 654.943609187954, 673.086090534639, 0.250064660640139, 0.283700186585385, 0.00837191495843116, 4.46922748904114, 54
737.45, 29.47, -29.65, 46.65, 0.3, 0.72, NA, 17.18, 76.3, 12.73, -0.42, 15, "all", 200, 552.516043676541, 0.335684830601683, 2.8127169350262, 35.187690534292, 438.505350391259, 547.637824838325, 558.444886645161, 0.318083589573337, 0.353549698746369, 0.00911143565150144, 2.84539895454877, 54
505.72, 33.34, -21.2, 44.72, 0.37, 1.26, NA, 11.38, 65.92, 10.05, -0.88, 20, "all", 50, 289.114082214451, 0.37669768296002, 4.38053323133477, 37.7777088144119, 289.09974480672, 278.089970704587, 305.358458718816, 0.334065136067311, 0.422510408460171, 0.02284347809414, 7.10061233516614, 54
701.41, 31.62, -26.84, 44.63, 0.33, 0.82, NA, 13.02, 71.47, 11.16, -0.49, 20, "all", 100, 460.107954880571, 0.342250619641147, 3.789496497486, 36.577145485712, 459.957659864088, 449.780060181602, 469.963614764672, 0.317257255616529, 0.369197816787024, 0.013438991610455, 5.13625885561709, 54
630.41, 31.58, -28.43, 44.45, 0.31, 0.96, NA, 12.87, 72.88, 11.31, -0.65, 20, "all", 200, 419.447811826704, 0.330740399883054, 3.84602589502783, 36.5793378153234, 419.326378626051, 416.173217666472, 423.791683051322, 0.319300820259286, 0.342751161036289, 0.00590067156824464, 1.90562194619678, 54
555.8, 33.16, -Inf, 43.12, 0.13, 1.54, NA, 9.96, Inf, 16.88, -1.42, 25, "all", 50, 443.811558585205, 0.14777734222791, 5.68804568216144, 38.4056760977124, 489.507164855279, 432.560790382987, 455.489118191413, 0.124064884841539, 0.177055026247742, 0.0133545545733615, 6.00574934265284, 54
664.13, 32.28, -Inf, 44.01, 0.22, 0.79, NA, 11.73, Inf, 13.69, -0.58, 25, "all", 100, 492.08582647253, 0.220138297714924, 4.47214331744463, 37.7003685917659, 569.028539187665, 484.479962852874, 500.569556646438, 0.202657906775108, 0.239988400277296, 0.00932669526049007, 4.15732256530676, 54
672.38, 33.61, -Inf, 43.84, 0.2, 1.24, NA, 10.23, Inf, 13.57, -1.04, 25, "all", 200, 484.802678410091, 0.209269476639368, 5.28169016565175, 38.5887575776342, 556.96067321801, 479.214878316534, 490.641063418706, 0.198677152849446, 0.220840276722192, 0.00595242275357991, 2.87832500665028, 54
723.46, 30.09, -Inf, 44.7, 0.2, 1.2, NA, 14.6, Inf, 14.41, -1, 15, "all", 50, 572.869550115378, 0.229207489628947, 3.460377772382, 36.2786667295366, 489.408161045146, 566.339707117452, 579.663383235227, 0.213692098157805, 0.24601403609598, 0.00821318734771388, 3.41625961326907, 55
887.36, 30.91, -39.98, 45.83, 0.24, 0.85, NA, 14.92, 85.81, 13.47, -0.61, 15, "all", 100, 661.20641670085, 0.265383809871403, 3.34757420496166, 36.8606170759638, 551.012676773911, 652.186869647633, 669.736050025857, 0.248783092504417, 0.283121035434708, 0.00879601730274639, 4.37254732570838, 55
734.59, 29.46, -29.63, 46.69, 0.3, 0.72, NA, 17.23, 76.33, 12.74, -0.42, 15, "all", 200, 550.6832092083, 0.335880012833558, 2.80416021747065, 35.1858543816177, 436.985971893814, 544.762900892666, 556.62699740076, 0.318924637357283, 0.354918790491077, 0.0091649720667571, 3.02243527833553, 55
502.77, 33.34, -21.28, 44.7, 0.37, 1.27, NA, 11.37, 65.98, 10.05, -0.89, 20, "all", 50, 287.802913463906, 0.376080180599048, 4.38447703704187, 37.7682513020402, 287.788697304148, 276.497528695529, 303.787775943686, 0.330597314656599, 0.423150376239924, 0.0233761519816458, 6.96552450479712, 55
698.6, 31.63, -26.64, 44.54, 0.33, 0.83, NA, 12.91, 71.18, 11.09, -0.49, 20, "all", 100, 456.863901910487, 0.343571843568427, 3.82213726110116, 36.5596282932552, 456.723500341703, 446.924644808406, 466.220306695405, 0.319219358605274, 0.371245284481789, 0.0130435507998428, 5.14279955602295, 55
628.01, 31.59, -28.33, 44.42, 0.31, 0.96, NA, 12.83, 72.75, 11.28, -0.65, 20, "all", 200, 417.206014512064, 0.331301322773368, 3.85926879946772, 36.5792351766538, 417.088564972847, 414.360277588631, 421.48205581331, 0.319691273353026, 0.341903800166191, 0.00563828768047481, 1.78654073778272, 55
551.69, 33.11, -Inf, 43.2, 0.13, 1.52, NA, 10.1, Inf, 16.8, -1.39, 25, "all", 50, 440.056406316475, 0.149501511474492, 5.58791844773878, 38.3966987123223, 485.914329700653, 428.780244721771, 452.601037854821, 0.125836758356093, 0.177612111016914, 0.0130627683662375, 6.00967033050751, 55
657.16, 32.35, -Inf, 43.98, 0.21, 0.77, NA, 11.64, Inf, 13.81, -0.56, 25, "all", 100, 488.244421540515, 0.216398100484891, 4.52364151567231, 37.7614012554818, 563.236796745215, 480.5414519058, 496.247468424343, 0.198843501151415, 0.236568516574267, 0.00943015532135962, 4.21437631363832, 55
668.89, 33.61, -Inf, 43.83, 0.2, 1.24, NA, 10.22, Inf, 13.58, -1.04, 25, "all", 200, 482.487380355614, 0.20905525316338, 5.28437214211345, 38.5844138393911, 554.222096414441, 477.215944758571, 488.496929547063, 0.197232432282498, 0.220993849782125, 0.00608219654396963, 2.86491759528892, 55
718.46, 30.14, -Inf, 44.65, 0.19, 1.2, NA, 14.52, Inf, 14.48, -1.01, 15, "all", 50, 569.469041076202, 0.226387012785066, 3.48860004810237, 36.326320790083, 487.449378367397, 562.563552807296, 576.138023786672, 0.210275336141491, 0.243160642468137, 0.00824406562220725, 3.41222975640662, 56
884.55, 30.93, -39.89, 45.79, 0.24, 0.85, NA, 14.87, 85.69, 13.44, -0.61, 15, "all", 100, 658.226293637481, 0.265750114252295, 3.36077029810862, 36.8626683917158, 548.392788089168, 649.269489071957, 665.768184367196, 0.250824400578366, 0.284090501751195, 0.00879645729675974, 4.27658127352908, 56
733.62, 29.47, -29.44, 46.69, 0.3, 0.72, NA, 17.22, 76.13, 12.71, -0.42, 15, "all", 200, 549.183730311404, 0.33730512780387, 2.80445351026488, 35.1765269306265, 435.369173713496, 543.677110753103, 554.968296851957, 0.320216717481434, 0.356603394555085, 0.00957064408377557, 2.96487183062774, 56
498.92, 33.38, -20.7, 44.75, 0.38, 1.25, NA, 11.38, 65.46, 10, -0.87, 20, "all", 50, 283.07940559394, 0.380920926199196, 4.37647672788619, 37.7876022304701, 283.065311429012, 272.649721213944, 300.103222732304, 0.333892119995496, 0.424190922106288, 0.0231762786237156, 6.85392671419939, 56
696.54, 31.64, -26.17, 44.59, 0.34, 0.82, NA, 12.95, 70.76, 11.05, -0.49, 20, "all", 100, 453.606685809294, 0.347109821633906, 3.80585474108977, 36.5537199914264, 453.462007596193, 443.925079688862, 464.117251260637, 0.32127685895884, 0.3720371764763, 0.0129285444269827, 5.1292676490432, 56
625.92, 31.61, -28.27, 44.43, 0.31, 0.96, NA, 12.82, 72.7, 11.27, -0.65, 20, "all", 200, 415.310793417131, 0.331658793529563, 3.86135626503358, 36.5935738122448, 415.195169600236, 412.235108079661, 419.407629148073, 0.320573534032702, 0.343068891908975, 0.00573144428994973, 1.85631416676237, 56
548.84, 33.13, -Inf, 43.22, 0.13, 1.51, NA, 10.09, Inf, 16.62, -1.38, 25, "all", 50, 436.087742637453, 0.151838238587757, 5.58186662387136, 38.3983555616552, 482.279037029457, 424.841188793517, 447.932020297355, 0.126342733646294, 0.179233007684149, 0.013397538273385, 6.06305694796109, 56
652.9, 32.39, -Inf, 43.9, 0.21, 0.78, NA, 11.5, Inf, 13.81, -0.57, 25, "all", 100, 484.981575545416, 0.215140946269309, 4.58480459129179, 37.7731314935223, 559.046461168439, 475.956790773881, 493.562555561526, 0.196747569206737, 0.234592285537482, 0.0097777205433676, 4.37104223078992, 56
665.69, 33.62, -Inf, 43.83, 0.2, 1.24, NA, 10.21, Inf, 13.59, -1.04, 25, "all", 200, 480.306796240345, 0.208654432552798, 5.29356385482275, 38.5933037139266, 551.572056579145, 475.082364449052, 486.774285050461, 0.19705006174374, 0.220512617568866, 0.00596672205010049, 2.96763377059881, 56
712.64, 30.21, -Inf, 44.51, 0.19, 1.2, NA, 14.3, Inf, 14.54, -1.01, 15, "all", 50, 565.348726511115, 0.222503236927307, 3.55282912055935, 36.3692383323419, 485.220229146001, 558.899268586548, 572.133648827494, 0.20768534670843, 0.238776151633929, 0.00802997158800434, 3.36052435891907, 57
880.86, 30.96, -Inf, 45.72, 0.24, 0.86, NA, 14.75, Inf, 13.43, -0.61, 15, "all", 100, 655.134528070848, 0.264488778429592, 3.39061548586693, 36.8818320455243, 546.293345489063, 646.257894474442, 663.797173515412, 0.248536235768084, 0.281225732664491, 0.00847367083653037, 4.35320830303045, 57
731.33, 29.47, -29.33, 46.71, 0.3, 0.71, NA, 17.24, 76.04, 12.7, -0.42, 15, "all", 200, 547.138608867546, 0.338106563624817, 2.80170356927203, 35.1726147157848, 433.506942037368, 541.554867322405, 553.793347118212, 0.319703398378921, 0.357619476319197, 0.00968815596544735, 3.1057236122728, 57
495.7, 33.36, -20.78, 44.82, 0.38, 1.24, NA, 11.46, 65.6, 10.03, -0.86, 20, "all", 50, 281.899167750809, 0.380403547161207, 4.34320172721565, 37.7912250525466, 281.884062829587, 270.324238561733, 297.332769007437, 0.336943903154526, 0.431257991144978, 0.0238512769354346, 6.92274276353532, 57
692.96, 31.65, -26.37, 44.62, 0.33, 0.82, NA, 12.97, 70.98, 11.08, -0.48, 20, "all", 100, 451.951148587663, 0.345582259306022, 3.8024817533092, 36.5776290202704, 451.807553645077, 442.0746869633, 462.740650044801, 0.320245967341633, 0.372227092917925, 0.0134642158220858, 5.17618694689438, 57
623.49, 31.62, -28.21, 44.41, 0.31, 0.96, NA, 12.79, 72.63, 11.25, -0.65, 20, "all", 200, 413.257383733109, 0.331957169548057, 3.87051742057502, 36.5971297504492, 413.144731535161, 410.297724876357, 417.305446146975, 0.319791438613955, 0.342588583743504, 0.00587802909034464, 1.83459802155314, 57
544.77, 33.15, -Inf, 43.2, 0.13, 1.52, NA, 10.05, Inf, 16.72, -1.39, 25, "all", 50, 433.595359226376, 0.150343402175243, 5.61635537368502, 38.411005615512, 479.049877177983, 423.479592377464, 446.414667473083, 0.126618190799647, 0.179677319467776, 0.0137674611997751, 5.98143623684772, 57
649.07, 32.43, -Inf, 43.89, 0.21, 0.77, NA, 11.46, Inf, 13.88, -0.56, 25, "all", 100, 482.872997110966, 0.213234388575669, 4.60887884638251, 37.8045687237476, 555.931852161106, 474.606412172256, 491.287584871332, 0.195472232107955, 0.232639011927256, 0.00963651051970488, 4.34330806224872, 57
662.3, 33.64, -Inf, 43.81, 0.2, 1.24, NA, 10.18, Inf, 13.57, -1.04, 25, "all", 200, 477.600774697273, 0.208659090931639, 5.31273349590267, 38.5967437324786, 548.468578471711, 472.001203955077, 483.561860382363, 0.197271868472604, 0.221047338869763, 0.00596163582019957, 2.94161903695503, 57
707.48, 30.21, -Inf, 44.53, 0.19, 1.2, NA, 14.32, Inf, 14.61, -1.01, 15, "all", 50, 562.204610288347, 0.220883161857508, 3.55025204384562, 36.3909082748186, 483.058881894901, 556.115973926852, 568.976372958442, 0.206376817423695, 0.237789719339244, 0.00815826983512643, 3.333295905997, 58
876.82, 30.97, -Inf, 45.7, 0.24, 0.86, NA, 14.73, Inf, 13.44, -0.61, 15, "all", 100, 652.467298388542, 0.263654203120007, 3.39698996668019, 36.8915717711322, 544.381904178286, 644.084083641827, 660.982417326902, 0.246547001001732, 0.28130313009229, 0.00875048376223866, 4.45354841417194, 58
730.03, 29.51, -29.16, 46.6, 0.3, 0.72, NA, 17.09, 75.76, 12.64, -0.42, 15, "all", 200, 544.201242489193, 0.339079794092672, 2.8266183091661, 35.1795340599447, 430.909216986813, 538.619163997792, 550.227232640973, 0.320421701345034, 0.358187157647495, 0.00962601796628241, 3.10133183513447, 58
489.05, 33.39, -21.55, 44.79, 0.37, 1.25, NA, 11.39, 66.34, 10.11, -0.88, 20, "all", 50, 280.325803136018, 0.373503001488264, 4.37757354297216, 37.844282019299, 280.312288977243, 268.530363047701, 296.66378297573, 0.328132709507353, 0.419937549381548, 0.0228039317045639, 6.86666740524902, 58
689.29, 31.64, -25.68, 44.72, 0.34, 0.81, NA, 13.08, 70.4, 11.03, -0.47, 20, "all", 100, 447.330177561202, 0.351074603074221, 3.76114185881391, 36.5530534240767, 447.173306086937, 437.64807626385, 457.454948389142, 0.324817172853648, 0.377958741975983, 0.0136741575647232, 5.1580128822954, 58
621.32, 31.62, -28, 44.43, 0.31, 0.96, NA, 12.81, 72.44, 11.23, -0.65, 20, "all", 200, 411.101930593345, 0.333488376136025, 3.86297180354239, 36.5927855122956, 410.987827758561, 408.266757750163, 415.443052871299, 0.321252329807432, 0.34474174882878, 0.00613905234861642, 1.81726243092161, 58
540.09, 33.14, -Inf, 43.15, 0.13, 1.55, NA, 10.01, Inf, 16.86, -1.43, 25, "all", 50, 431.123759658648, 0.148380596399188, 5.64932389409395, 38.4032357458305, 475.701025653853, 420.081826777395, 442.743149767722, 0.123811209927764, 0.17495380285222, 0.0133244933024261, 5.79647058193472, 58
643.5, 32.48, -Inf, 43.87, 0.21, 0.76, NA, 11.39, Inf, 13.91, -0.55, 25, "all", 100, 478.711512982381, 0.212069180564506, 4.64538380715117, 37.8363324490217, 550.739774414387, 470.7269151769, 487.035718501735, 0.193523350383233, 0.232923129396148, 0.00990049443436482, 4.18264726038447, 58
659.02, 33.64, -Inf, 43.82, 0.2, 1.24, NA, 10.18, Inf, 13.55, -1.04, 25, "all", 200, 474.800929610638, 0.209253480840764, 5.3060271816151, 38.5979478522321, 545.467703242854, 469.028946879173, 480.674484524767, 0.19811332334972, 0.221154311018128, 0.00619390347600038, 3.03202435611099, 58
702.37, 30.25, -Inf, 44.48, 0.19, 1.19, NA, 14.23, Inf, 14.69, -1.01, 15, "all", 50, 558.73914199826, 0.218159941528419, 3.58090985377052, 36.4334144849452, 480.982287549504, 552.647580060553, 565.943969276616, 0.20133627661506, 0.234330607867299, 0.00845234599175614, 3.39311113648193, 59
872.77, 31, -Inf, 45.65, 0.24, 0.86, NA, 14.64, Inf, 13.43, -0.61, 15, "all", 100, 649.00634117144, 0.262684784968732, 3.42096793954029, 36.9144322971088, 541.8574476668, 640.349209105517, 658.466110405882, 0.244222497406498, 0.281011687998572, 0.00935208396871849, 4.55204111280961, 59
728.4, 29.51, -29.15, 46.57, 0.3, 0.72, NA, 17.06, 75.72, 12.63, -0.42, 15, "all", 200, 542.855758926566, 0.33915457040069, 2.83119582882088, 35.1735636188782, 429.824255962863, 537.593738307257, 549.255623239156, 0.320889212624183, 0.35866425817167, 0.00975771586066277, 2.98408678777896, 59
486.01, 33.39, -21.98, 44.82, 0.37, 1.24, NA, 11.43, 66.8, 10.18, -0.88, 20, "all", 50, 280.090186299275, 0.369862456554596, 4.3682972067211, 37.8739320902177, 280.076608635928, 269.510113184542, 295.675691927709, 0.326671429323072, 0.410078819778965, 0.0225680216875199, 6.6090606026652, 59
685.81, 31.63, -25.72, 44.73, 0.34, 0.8, NA, 13.1, 70.45, 11.05, -0.46, 20, "all", 100, 445.308784031167, 0.350804060064032, 3.75718591655105, 36.5553893108412, 445.151476758088, 435.350103200957, 455.412001099731, 0.325338482949706, 0.378308850799882, 0.014329063675701, 5.30712924798587, 59
618.67, 31.65, -28.05, 44.38, 0.31, 0.96, NA, 12.73, 72.43, 11.2, -0.65, 20, "all", 200, 408.922021905814, 0.332944545419704, 3.89011840099374, 36.6038227730436, 408.815424423798, 405.947629022291, 413.06321277648, 0.321766724951045, 0.343995665562478, 0.00576728461652985, 1.83426258361222, 59
535.84, 33.14, -Inf, 43.2, 0.13, 1.54, NA, 10.06, Inf, 16.84, -1.41, 25, "all", 50, 427.485668209709, 0.148863740886506, 5.61849531452971, 38.4182489263771, 471.836464567996, 417.456341086549, 439.878425354791, 0.125033134179867, 0.17635343063695, 0.0132361070155318, 5.67926773776005, 59
638.68, 32.46, -Inf, 43.81, 0.21, 0.76, NA, 11.34, Inf, 14, -0.56, 25, "all", 100, 476.900256225583, 0.209403697845368, 4.67464638186993, 37.8246351347911, 547.698786803259, 469.172631159721, 485.7708738891, 0.191250757054163, 0.227886985392344, 0.00947664539663453, 4.2985881102334, 59
655.91, 33.64, -Inf, 43.79, 0.2, 1.25, NA, 10.14, Inf, 13.55, -1.06, 25, "all", 200, 472.758095623058, 0.208781987070376, 5.33159608760336, 38.5901562531719, 542.953418769002, 467.158026929992, 478.250299776084, 0.197628536877648, 0.220570956441158, 0.00604531867129496, 2.87687756493523, 59
696.55, 30.3, -Inf, 44.41, 0.19, 1.19, NA, 14.11, Inf, 14.75, -1.01, 15, "all", 50, 554.485718003083, 0.215545372302674, 3.62104211884245, 36.4708132916157, 478.181191349976, 547.94737243245, 561.539433506824, 0.202257308678127, 0.232328978555141, 0.00778676302753423, 3.38912808018295, 60
868.83, 31.06, -Inf, 45.53, 0.24, 0.86, NA, 14.47, Inf, 13.41, -0.62, 15, "all", 100, 645.278789498732, 0.261143397363531, 3.46718201141363, 36.9430374093055, 539.320102683863, 636.261230594606, 653.918657089704, 0.244375462169359, 0.280743068303823, 0.0090564024145353, 4.42192711580366, 60
726.2, 29.53, -29.11, 46.52, 0.3, 0.73, NA, 16.99, 75.63, 12.6, -0.43, 15, "all", 200, 540.441575569776, 0.339261230212928, 2.84321975734935, 35.1805492660999, 427.889674931093, 535.094513510471, 546.843252084785, 0.321003271629137, 0.358216103642164, 0.00946999776816573, 3.01837242749157, 60
481.71, 33.4, -22.1, 44.84, 0.36, 1.24, NA, 11.44, 66.94, 10.2, -0.88, 20, "all", 50, 277.950397833931, 0.368832235403239, 4.36666174625042, 37.8885051518478, 277.936976499506, 266.773950615447, 292.72551466803, 0.328356007264323, 0.416358863553782, 0.0227875143970209, 6.56848746555154, 60
683.72, 31.65, -25.38, 44.63, 0.34, 0.82, NA, 12.98, 70.01, 10.96, -0.48, 20, "all", 100, 441.838919297722, 0.353201299583199, 3.79214946938825, 36.5363983153, 441.692693867076, 432.362159593343, 451.987815606134, 0.328866128989456, 0.381211479118166, 0.0137464542987777, 5.28553449640997, 60
616, 31.64, -27.83, 44.4, 0.31, 0.96, NA, 12.75, 72.23, 11.18, -0.65, 20, "all", 200, 406.505333327756, 0.334566780384864, 3.88026743079587, 36.5954477604828, 406.396702881752, 403.633685846241, 410.787018563235, 0.322259352469314, 0.347230408651036, 0.00610196776048751, 1.88767596819568, 60
533.14, 33.16, -Inf, 43.2, 0.13, 1.53, NA, 10.04, Inf, 16.78, -1.4, 25, "all", 50, 424.649340382078, 0.14961438315305, 5.62676750819594, 38.4288014848029, 468.940215662693, 413.524169213094, 437.068669089967, 0.124072029661447, 0.177550249306903, 0.0138835622593458, 5.96661940350713, 60
633.49, 32.53, -Inf, 43.75, 0.19, 1.77, NA, 11.23, Inf, 13.94, -1.58, 25, "all", 100, 471.642324209624, 0.20990026169695, 4.72908824453199, 37.8464593637357, 541.867217021136, 463.106369986316, 480.151222609192, 0.191423601256057, 0.229656104662809, 0.00966581353951746, 4.36620472471871, 60
652.34, 33.66, -Inf, 43.78, 0.2, 1.25, NA, 10.12, Inf, 13.57, -1.06, 25, "all", 200, 470.452578783643, 0.208137882392947, 5.3454333562685, 38.5995515314257, 540.076520982166, 464.81022294555, 476.057266194258, 0.195152014607095, 0.220103009586271, 0.00613457710559769, 2.89369026334451, 60
692.36, 30.32, -Inf, 44.38, 0.19, 1.2, NA, 14.05, Inf, 14.77, -1.01, 15, "all", 50, 551.250373522037, 0.214386433180045, 3.6396062599687, 36.4913033907669, 475.770692114812, 543.959625084123, 558.021031198734, 0.198508053760855, 0.230246569970592, 0.00791737962252801, 3.50028380894005, 61
865.04, 31.11, -Inf, 45.47, 0.24, 0.86, NA, 14.36, Inf, 13.37, -0.62, 15, "all", 100, 640.913257950303, 0.26130535183335, 3.49703819370899, 36.961014961734, 535.614280060302, 632.064345555116, 650.004877975098, 0.242963829547065, 0.279248802644848, 0.009396142760364, 4.44832254240492, 61
724.35, 29.53, -28.94, 46.47, 0.3, 0.73, NA, 16.93, 75.41, 12.56, -0.43, 15, "all", 200, 538.079002463394, 0.340443130898622, 2.85247316138779, 35.1707126621375, 425.678437278504, 532.62784419562, 544.301513066699, 0.322659590729384, 0.358708336334517, 0.00953505003637401, 3.03663155645037, 61
479.11, 33.39, -22.26, 44.89, 0.36, 1.23, NA, 11.5, 67.15, 10.24, -0.87, 20, "all", 50, 277.321469134895, 0.367640684346797, 4.34040425803163, 37.8915995378252, 277.307276437178, 265.940943245827, 292.643532387432, 0.321020935507629, 0.4147714216872, 0.0243116924009296, 6.92084336750368, 61
680.03, 31.65, -25.43, 44.7, 0.34, 0.81, NA, 13.05, 70.12, 10.99, -0.47, 20, "all", 100, 439.921786293209, 0.352965432032763, 3.7698792787156, 36.5490895900896, 439.770062869255, 429.658968554201, 450.948932011367, 0.324825751607867, 0.383071028918186, 0.0142932997487286, 5.243360977696, 61
614.22, 31.66, -27.83, 44.34, 0.31, 0.96, NA, 12.67, 72.17, 11.15, -0.65, 20, "all", 200, 404.823357206137, 0.334383691424676, 3.90707330418309, 36.598377781524, 404.721293083897, 401.877977631205, 409.097821558025, 0.322893823024378, 0.346662033219079, 0.00601393626163751, 1.83421839598486, 61
529.71, 33.11, -Inf, 43.27, 0.13, 1.52, NA, 10.16, Inf, 16.67, -1.38, 25, "all", 50, 421.252529008671, 0.151573846234604, 5.54219400458614, 38.4130090973051, 465.788326203892, 409.634083580212, 433.439036017001, 0.124803263629665, 0.179451509999496, 0.0135824961619159, 6.0958190695435, 61
629.86, 32.57, -Inf, 43.7, 0.18, 1.77, NA, 11.12, Inf, 14.01, -1.59, 25, "all", 100, 470.111451753876, 0.206853642610686, 4.78901224846209, 37.8765615398671, 539.046403014529, 461.999792036362, 479.052954177606, 0.187517426113455, 0.22636302938718, 0.00976307435188573, 4.35919237382679, 61
648.5, 33.66, -Inf, 43.76, 0.19, 1.25, NA, 10.1, Inf, 13.58, -1.05, 25, "all", 200, 467.997895709026, 0.207536478752635, 5.35978818494905, 38.6019911992011, 537.04574887723, 462.658209759532, 474.081163121757, 0.195394497537277, 0.219660232035035, 0.00624890815250818, 2.88086261540997, 61
686.87, 30.35, -Inf, 44.31, 0.18, 1.2, NA, 13.96, Inf, 14.86, -1.01, 15, "all", 50, 547.8962520244, 0.211336011739675, 3.67335406272156, 36.5211002654843, 473.869235533558, 541.972218041825, 554.746364030854, 0.195490544032812, 0.229588590203996, 0.00830736551404991, 3.33324083362409, 62
860.64, 31.13, -Inf, 45.46, 0.24, 0.86, NA, 14.33, Inf, 13.4, -0.62, 15, "all", 100, 638.059197422684, 0.25992849492805, 3.50726718522467, 36.9864587790743, 533.734490017323, 629.072383647852, 646.462666970428, 0.242024764614919, 0.279408213103504, 0.00943644731366704, 4.63855940244412, 62
722.95, 29.55, -28.66, 46.49, 0.3, 0.72, NA, 16.94, 75.15, 12.52, -0.42, 15, "all", 200, 535.897239987248, 0.34249881499075, 2.85035029780316, 35.164434036008, 423.352597523159, 529.919799954812, 542.130847759401, 0.323386720359644, 0.361355068191045, 0.00979346127350967, 3.04225550036426, 62
475.15, 33.36, -22.21, 44.85, 0.36, 1.25, NA, 11.49, 67.06, 10.22, -0.89, 20, "all", 50, 275.069771386443, 0.368146576979898, 4.34431095155315, 37.8643554827745, 275.055619113615, 264.204973427512, 288.948444337695, 0.325964820495411, 0.414375999867114, 0.0225997643903112, 6.37983126805463, 62
677.93, 31.69, -25.54, 44.46, 0.34, 0.83, NA, 12.77, 70.01, 10.9, -0.49, 20, "all", 100, 437.51238521952, 0.351542730244304, 3.85730493619169, 36.5423307807422, 437.386558715965, 427.842875699188, 447.608444659618, 0.325081294632586, 0.379524557217996, 0.0139363945184142, 5.17533255505684, 62
611.74, 31.67, -27.68, 44.37, 0.31, 0.95, NA, 12.7, 72.05, 11.14, -0.64, 20, "all", 200, 402.624932165959, 0.33548411638897, 3.89729547768676, 36.6044791253375, 402.521593550734, 399.616610106003, 406.874710550283, 0.323769269472412, 0.347130569587221, 0.00609110643538022, 1.88433757786666, 62
525.39, 33.16, -Inf, 43.27, 0.13, 1.5, NA, 10.12, Inf, 16.61, -1.37, 25, "all", 50, 417.000068597676, 0.152241934874208, 5.56440711057316, 38.4375017057082, 461.292998412261, 406.624478360395, 428.657596402554, 0.128706070917864, 0.181533712649673, 0.0137860428503206, 5.79309297113247, 62
623.56, 32.62, -Inf, 43.69, 0.18, 1.76, NA, 11.07, Inf, 14.14, -1.58, 25, "all", 100, 467.264194531959, 0.2030130362224, 4.8269615666135, 37.9270139938653, 534.438362497308, 459.046245924616, 475.914084647398, 0.18517348586906, 0.222572932851331, 0.00947011502913635, 4.35639442937362, 62
645.36, 33.66, -Inf, 43.73, 0.19, 1.26, NA, 10.07, Inf, 13.58, -1.07, 25, "all", 200, 465.810516059309, 0.207315646394898, 5.37905971589985, 38.5925900971669, 534.458885155377, 460.093223389594, 471.373629156128, 0.195821399128737, 0.220169850688915, 0.00618113464755523, 2.93912958645373, 62
681.98, 30.42, -Inf, 44.14, 0.18, 1.21, NA, 13.73, Inf, 14.91, -1.03, 15, "all", 50, 544.202880264908, 0.20826739674572, 3.74926494213201, 36.5414778671327, 471.670935451529, 538.154179492477, 551.172649048314, 0.193261897388348, 0.225077217064848, 0.00813461245245884, 3.32267995463096, 63
855.84, 31.17, -Inf, 45.4, 0.24, 0.86, NA, 14.23, Inf, 13.36, -0.62, 15, "all", 100, 633.155404391071, 0.260014443679423, 3.53516372475549, 37.003007422776, 529.603200951893, 623.607132718622, 641.864430647203, 0.242428273295488, 0.279710440763056, 0.00970236612572297, 4.72905650585501, 63
720.05, 29.55, -28.66, 46.48, 0.3, 0.72, NA, 16.93, 75.14, 12.52, -0.42, 15, "all", 200, 533.524691345366, 0.342455440443299, 2.85269514358642, 35.1710993701212, 421.492825830463, 527.725950115564, 539.444247078073, 0.324727754096462, 0.362386047748233, 0.00953594630310122, 3.04929336041052, 63
470.81, 33.37, -22.41, 44.91, 0.36, 1.23, NA, 11.54, 67.31, 10.26, -0.87, 20, "all", 50, 273.22258276905, 0.366531346446705, 4.32795994597401, 37.8892361578526, 273.208180450001, 262.529752776985, 288.09044782331, 0.323876425106148, 0.411479762386437, 0.0233347075029184, 6.7233367946386, 63
674.82, 31.71, -25.56, 44.48, 0.34, 0.82, NA, 12.77, 70.04, 10.9, -0.48, 20, "all", 100, 435.231078627095, 0.351292481483838, 3.85898040544377, 36.5640807602549, 435.107610036614, 425.069782764132, 445.765155431422, 0.324032463807355, 0.381451368907655, 0.01426054546068, 5.30605358842142, 63
609.16, 31.7, -27.54, 44.31, 0.31, 0.96, NA, 12.61, 71.84, 11.09, -0.65, 20, "all", 200, 399.807265792703, 0.336256357196773, 3.92681607554478, 36.6067726637904, 399.710982777168, 396.608201752615, 404.337544101698, 0.32419633116869, 0.347973554137614, 0.00616617610696813, 1.99886846491532, 63
