adaptationTemperature,tt,treatment,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,Skew,Kurt,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0531-0929,1118.182,79.71,9.115,80,42,104,845.259,483.549,845.149,483.411,135.321,824.545,461.818,40.909,42.727,52.374,27.183,135.723,0.767,54.242,80,-0.236,0.394,911,508,129.56,28.284,1.927,0.519,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:1018-1129,1133.884,74.63,8.944,77,39,97,1027.597,925.494,1027.371,925.83,136.074,1004.545,905.455,44.545,40,51.501,28.032,41.925,0.77,52.263,75,-0.41,0.34,1108,1037,40.061,29.57,1.837,0.544,0.949
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:1183-1430,969.421,60.739,6.566,59,45,78,1300.396,1077.282,1300.386,1077.183,128.139,1286.364,1050.909,28.182,50,48.595,25.4,102.413,0.742,50.99,60,0.199,-0.638,1427,1156,101.31,27.018,1.913,0.523,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:1102-1437,1069.421,59.319,12.136,56,11,90,1306.881,1000.597,1307.272,1000.817,138.645,1285.455,980.909,41.818,41.818,51.336,26.524,134.975,0.699,54.735,60,-0.533,0.681,1414,1084,138.366,28.927,1.935,0.517,0.94
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:1298-1464,971.901,57.31,7.22,59,31,75,1330.118,1181.269,1330.601,1181.553,124.412,1310,1162.727,42.727,35.455,46.255,26.753,141.78,0.789,47.15,58,-0.43,-0.129,1444,1284,146.004,28.284,1.729,0.578,0.936
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0982-1785,1175.207,51.157,7.39,54,32,77,1623.147,891.795,1623.052,891.83,148.581,1607.273,866.364,30.909,52.727,51.675,28.956,92.652,0.669,53.226,51,0.212,-0.221,1782,953,97.853,30.598,1.785,0.56,0.933
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0928-1608,896.694,68.751,6.538,69,44,85,1460.072,843.23,1460.165,843.257,130.049,1439.091,829.091,45.455,29.091,45.373,25.163,23.289,0.666,48.956,69,-0.34,0.187,1583,936,21.801,26.679,1.803,0.555,0.91
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0862-1456,1147.107,68.761,7.952,72,45,90,1323.287,782.488,1323.276,782.738,143.347,1307.273,756.364,33.636,54.545,56.015,26.074,65.541,0.702,58.097,69,-0.308,-0.384,1445,892,69.864,27.942,2.148,0.465,0.935
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0762-1402,1121.488,70.223,8.972,72,36,97,1275.275,694.11,1275.433,693.801,135.192,1260,667.273,29.091,51.818,52.274,27.316,80.323,0.771,52.954,71,-0.236,0.236,1397,791,78.111,28.526,1.914,0.523,0.96
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0411-1576,1038.843,62.659,6.897,67,42,83,1435.294,373.17,1435.115,373.106,135.815,1407.273,360,51.818,27.273,52.623,25.135,172.489,0.708,53.203,63,-0.019,-0.655,1548,403,163.113,27.256,2.094,0.478,0.935
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0272-1903,965.289,50.866,6.607,48,31,74,1729.898,248.541,1729.563,248.528,130.619,1706.364,231.818,48.182,31.818,49.832,24.664,24.808,0.711,52.168,51,0.197,-0.022,1877,287,22.543,27.179,2.02,0.495,0.93
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_322.0.png:0159-1352,1204.132,62.383,11.118,70,12,94,1229.602,143.554,1229.659,143.171,145.385,1210.909,119.091,36.364,51.818,54.361,28.203,116.577,0.716,57.733,64,-0.812,1.082,1337,131,116.162,28.459,1.928,0.519,0.95
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0245-0419,790.083,55.254,7.852,56,27,78,382.32,223.523,382.044,223.47,112.712,360,210.909,42.727,24.545,43.64,23.051,12.85,0.782,44.583,56,-0.54,0.343,396,253,16.587,24.069,1.893,0.528,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0419-0329,1128.926,50.482,6.018,48,33,72,299.324,381.197,299.439,381.155,130.27,276.364,365.455,46.364,31.818,47.199,30.454,12.059,0.836,48.872,50,0.315,0.117,304,429,18.435,31.175,1.55,0.645,0.959
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0481-0159,857.025,45.103,7.956,48,14,66,144.681,439.38,144.479,439.181,117.854,131.818,415.455,26.364,44.545,44.79,24.362,102.86,0.775,46.328,46,-0.652,0.711,153,457,105.945,25.669,1.839,0.544,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0481-0501,958.678,61.291,8.233,61,38,82,456.293,438.926,456.205,438.658,126.192,440.909,415.455,29.091,44.545,44.746,27.279,77.36,0.757,45.997,62,-0.239,-0.42,497,506,71.565,29.091,1.64,0.61,0.932
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0557-0572,765.289,61.097,8.573,61,40,84,520.177,505.825,520.088,506.116,111.555,504.545,488.182,31.818,37.273,43.318,22.494,53.171,0.773,44.731,61,0.019,-0.587,557,577,52.431,23.785,1.926,0.519,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0687-0587,854.545,65.195,6.465,69,48,85,534.532,625.168,534.441,625.312,119.14,511.818,610.909,43.636,28.182,44.606,24.392,17.011,0.757,46.604,65,-0.133,-0.397,563,699,20.556,25.948,1.829,0.547,0.934
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0949-0450,760.331,58.512,7.951,59,28,80,409.016,862.611,409.024,862.775,113.244,398.182,840.909,22.727,44.545,44.141,21.932,85.892,0.745,44.694,59,-0.368,0.492,447,974,85.333,22.727,2.013,0.497,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:1109-0318,597.521,50.151,6.667,51,23,69,288.912,1008.704,288.842,1008.665,106.009,272.727,990.909,32.727,35.455,45.571,16.694,47.929,0.668,45.071,51,-0.418,1.057,302,1128,48.27,17.356,2.73,0.366,0.934
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0958-0730,1123.14,66.901,8.5,69,39,89,664.119,871.542,663.833,871.098,139.49,644.545,848.182,38.182,46.364,52.48,27.249,120.078,0.725,54.545,67,-0.158,0.09,709,935,126.87,28.866,1.926,0.519,0.938
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:1079-0856,1123.14,68.948,8.284,72,37,93,777.498,982.285,777.469,981.865,140.555,762.727,955.455,31.818,50.909,50.345,28.405,102.267,0.714,52.065,69,-0.274,5.32E-05,849,1051,102.095,30.473,1.772,0.564,0.939
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0790-0757,914.876,73.85,9.623,77,43,102,690.051,719.141,689.744,719.35,127.257,662.727,707.273,51.818,22.727,51.929,22.432,3.862,0.71,52.017,75,-0.439,-0.019,729,795,5.013,22.727,2.315,0.432,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0681-0972,991.736,77.559,10.366,80,49,105,882.381,619.571,882.857,619.777,127.607,862.727,600.909,41.818,36.364,46.63,27.08,139.815,0.765,49.46,78,-0.124,-0.463,950,666,143.973,29.565,1.722,0.581,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0513-1033,1098.347,72.207,10.76,77,42,104,939.426,467.123,939.626,466.973,132.308,922.727,442.727,32.727,47.273,50.4,27.747,67.79,0.788,50.86,72,0.023,-0.341,1020,537,61.144,28.954,1.816,0.551,0.958
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0195-1091,1152.893,71.33,7.559,73,35,93,992.986,177.963,992.821,178.206,136.294,970,157.273,44.545,40.909,52.122,28.163,40.79,0.78,52.774,72,-0.703,1.461,1069,214,42.207,28.927,1.851,0.54,0.956
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0117-0972,802.479,63.526,6.482,64,46,85,883.906,106.657,883.941,106.658,115.283,861.818,93.636,43.636,25.455,45.147,22.632,163.193,0.759,46.292,63,0.102,-0.274,948,108,160.498,23.597,1.995,0.501,0.95
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0128-1163,979.339,66.354,7.875,66,44,93,1052.808,116.613,1053.094,116.716,143.217,1031.818,100,50.909,32.727,47.096,26.476,148.266,0.6,56.158,66,0.03,0.006,1137,115,150.945,30.868,1.779,0.562,0.855
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0371-1397,962.81,71.647,8.008,72,44,95,1270.069,336.382,1270.265,336.303,125.88,1246.364,323.636,48.182,27.273,49.456,24.788,14.291,0.764,50.329,72,-0.455,0.22,1371,377,16.798,26.238,1.995,0.501,0.962
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0388-1224,1222.314,74.133,8.893,77,37,98,1112.873,353.541,1112.891,353.576,148.177,1088.182,331.818,49.091,42.727,56.664,27.466,36.355,0.7,58.011,74,-0.283,0.198,1197,409,32.196,29.248,2.063,0.485,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0734-1152,639.669,74.846,8.781,69,51,100,1047.364,668.672,1047.467,668.645,98.919,1033.636,650.909,27.273,33.636,36.746,22.164,58.389,0.821,38.073,74,0.241,-0.391,1140,752,56.689,23.449,1.658,0.603,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0893-1256,932.231,76.28,8.889,81,41,98,1141.228,812.452,1141.554,812.258,123.659,1121.818,793.636,40,37.273,47.074,25.215,40.224,0.766,47.846,77,-0.484,0.655,1237,911,38.83,26.999,1.867,0.536,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:1074-1252,974.38,70.78,9.057,72,38,93,1137.495,976.552,1137.842,976.536,124.062,1115.455,962.727,46.364,27.273,44.979,27.582,0.464,0.796,46.683,71,-0.282,-0.086,1227,1072,173.29,27.273,1.631,0.613,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0921-1721,972.727,58.278,8.217,61,31,82,1563.478,838.994,1563.522,838.57,125.256,1548.182,815.455,33.636,43.636,45.477,27.234,120.16,0.779,47.176,59,-0.276,-0.156,1708,897,115.084,29.57,1.67,0.599,0.937
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0715-1632,966.942,71.196,6.437,69,48,90,1484.34,649.926,1484.146,649.858,126.413,1459.091,637.273,50,25.455,50.101,24.573,179.576,0.76,50.526,72,-0.334,0.258,1605,711,171.724,25.455,2.039,0.49,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0286-1685,1085.124,58.768,6.108,59,41,81,1530.189,260.026,1530.508,260.09,138.737,1505.455,244.545,52.727,30.909,54.922,25.156,160.662,0.708,55.544,59,0.004,-0.178,1656,276,158.895,26.557,2.183,0.458,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_482.0.png:0286-1887,1132.231,45.095,7.598,43,23,65,1714.468,260.241,1714.793,260.44,141.308,1694.545,239.091,42.727,41.818,50.043,28.807,134.723,0.713,54.242,45,-0.14,-0.575,1865,268,140.44,32.364,1.737,0.576,0.916
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0328-1409,1227.273,255,0,255,255,255,1280.571,299.2,1280.571,299.2,156.644,1262.727,271.818,36.364,53.636,54.011,28.932,68.14,0.629,56.283,255,NaN,NaN,1397,356,58.878,31.601,1.867,0.536,0.914
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0171-1087,1081.818,255,0,255,255,255,989.033,153.092,989.033,153.092,207.279,972.727,127.273,31.818,56.364,50.462,27.296,104.644,0.316,56.954,255,NaN,NaN,1083,140,98.259,29.365,1.849,0.541,0.854
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0658-0931,928.926,255,0,255,255,255,848.929,599.5,848.929,599.5,154.735,824.545,580,44.545,37.273,40.461,29.232,151.889,0.488,47.15,255,NaN,NaN,907,653,160.866,32.141,1.384,0.722,0.845
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:1113-1303,1071.901,255,0,255,255,255,1184.79,1011.181,1184.79,1011.181,158.995,1165.455,989.091,38.182,45.455,49.71,27.455,54.637,0.533,52.444,255,NaN,NaN,1285,1137,56.31,30.361,1.811,0.552,0.9
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0946-1596,1066.942,255,0,255,255,255,1451.005,861.39,1451.005,861.39,158.242,1434.545,835.455,33.636,49.091,50.219,27.051,69.036,0.535,53.69,255,NaN,NaN,1584,972,61.699,29.035,1.856,0.539,0.882
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0706-1693,894.215,255,0,255,255,255,1539.332,641.732,1539.332,641.732,138.333,1517.273,625.455,43.636,32.727,46.747,24.355,28.584,0.587,48.396,255,NaN,NaN,1670,720,28.009,27.239,1.919,0.521,0.886
25,hyperoxia25,hyperoxia,Tetrahymena9T2_25degrees_hyperoxia_frame_682.0.png:0116-1588,1423.967,255,0,255,255,255,1445.082,104.018,1445.082,104.018,230.862,1417.273,80.909,52.727,49.091,56.208,32.256,143.331,0.336,61.119,255,NaN,NaN,1559,96,149.621,35.282,1.743,0.574,0.851
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0201-0503,1261.983,56.556,6.467,56,32,80,457.587,182.859,457.519,182.887,145.256,442.727,154.545,30,56.364,55.385,29.012,86.854,0.752,56.831,56,-0.019,0.289,500,232,82.648,30,1.909,0.524,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0651-0464,1093.388,53.952,7.559,56,27,84,422.834,594.076,422.989,593.695,142.593,404.545,566.364,35.455,51.818,55.291,25.178,61.804,0.676,57.395,54,-0.081,0.402,450,679,60.593,26.956,2.196,0.455,0.929
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:1325-0762,731.405,51.088,9.633,56,8,73,695.036,1204.338,694.661,1204.444,117.01,673.636,1190.909,39.091,27.273,36.402,25.582,171.957,0.671,40.35,53,-1.156,2.176,741,1319,165.651,26.833,1.423,0.703,0.906
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:1040-1020,841.322,68.255,5.361,69,51,83,928.137,944.197,928.075,944.135,129.425,901.818,932.727,50.909,26.364,51.512,20.795,165.194,0.631,51.882,69,-0.057,-0.243,992,1032,168.887,22.931,2.477,0.404,0.916
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0687-1087,1142.149,75.315,9.367,77,30,99,988.583,624.257,988.801,624.294,138.204,964.545,606.364,48.182,36.364,52.894,27.493,151.224,0.751,54.735,76,-0.555,0.691,1062,673,147.894,28.866,1.924,0.52,0.959
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0678-0981,1242.975,74.432,8.7,77,43,96,891.216,615.053,891.15,615.426,142.905,876.364,589.091,31.818,54.545,54.399,29.093,79.658,0.765,55.626,75,-0.353,0.231,976,708,78.69,31.089,1.87,0.535,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0206-0913,1134.711,60.801,9.398,62,26,89,829.722,186.686,829.895,186.751,144.761,807.273,164.545,46.364,45.455,59.476,24.291,135.823,0.68,59.363,61,-0.154,0.061,888,186,139.97,26.356,2.448,0.408,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0356-1135,1201.653,67.856,8.549,67,35,99,1032.462,324.388,1032.599,324.193,135.945,1016.364,298.182,30.909,50.909,51.522,29.696,78.473,0.817,52.065,68,-0.274,0.41,1129,384,77.905,30.909,1.735,0.576,0.967
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0166-1289,1001.653,56.112,7.699,56,33,77,1172.064,150.584,1172.084,150.511,137.322,1160,123.636,24.545,54.545,55.875,22.825,94.632,0.667,55.156,56,-0.008,-0.295,1284,136,98.531,24.356,2.448,0.408,0.939
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0163-1455,642.149,58.947,6.423,59,43,78,1322.628,147.665,1322.419,147.656,104.374,1302.727,136.364,40,23.636,41.401,19.749,18.733,0.741,41.976,59,0.011,-0.442,1433,168,17.65,20.971,2.096,0.477,0.938
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0307-1630,806.612,61.209,8.687,64,33,86,1483.45,280.452,1483.419,280.644,116.257,1468.182,258.182,28.182,42.727,45.269,22.687,66.936,0.75,46.087,62,-0.216,-0.232,1623,331,67.989,24.776,1.995,0.501,0.946
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0883-1845,796.694,67.224,4.875,67,51,81,1677.734,803.319,1677.611,803.323,122.244,1653.636,791.818,48.182,22.727,47.939,21.16,179.323,0.67,48.6,67,0.037,-0.17,1819,880,172.476,22.727,2.266,0.441,0.927
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0846-1888,866.116,61.756,7.686,62,38,79,1716.087,768.114,1716.365,767.936,124.906,1704.545,744.545,23.636,49.091,49.823,22.134,83.289,0.698,50.493,62,-0.399,-0.245,1882,873,76.464,23.315,2.251,0.444,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:1012-1834,1127.273,62.337,8.837,59,32,89,1666.539,919.717,1666.66,919.627,134.88,1641.818,905.455,51.818,30,51.331,27.962,8.919,0.779,52.104,63,-0.261,0.36,1806,1015,6.009,29.095,1.836,0.545,0.958
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0966-1757,746.281,68.837,6.209,67,46,90,1597.216,877.986,1597.183,877.965,109.828,1577.273,865.455,40.909,25.455,42.217,22.508,15.392,0.777,42.843,68,0.384,0.797,1735,972,17.281,23.226,1.876,0.533,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:0811-1521,997.521,71.379,5.79,72,50,88,1381.064,735.636,1380.973,735.706,130.49,1367.273,713.636,30.909,47.273,49.605,25.604,66.352,0.736,51.241,72,-0.237,0.035,1506,837,64.799,28.378,1.937,0.516,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:1135-1741,1032.231,65.07,6.241,64,46,84,1582.2,1031.575,1582.322,1031.5,128.581,1562.727,1011.818,40,40,49.524,26.538,46.61,0.785,50.403,65,0.013,-0.225,1720,1152,39.144,27.641,1.866,0.536,0.955
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_122.0.png:1098-1448,918.182,66.504,7.617,69,25,93,1315.272,998.451,1315.495,998.241,123.75,1294.545,982.727,43.636,31.818,45.349,25.779,28.574,0.753,48.001,67,-0.689,2.916,1424,1109,24.624,27.026,1.759,0.568,0.933
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0480-0468,1237.19,57.677,7.076,59,28,81,425.553,435.304,425.822,435.637,145.385,407.273,410,36.364,53.636,56.228,28.015,113.56,0.736,58.253,58,-0.245,0.535,453,451,112.964,28.59,2.007,0.498,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0520-0361,910.744,60.855,5.71,62,37,81,328.577,471.951,328.543,471.889,117.139,310.909,453.636,35.455,39.091,41.804,27.739,129.284,0.834,42.737,61,-0.218,0.675,346,501,119.291,27.641,1.507,0.664,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1372-0895,951.24,55.999,7.096,59,27,77,813.303,1246.223,813.246,1246.333,124.815,799.091,1224.545,30,45.455,47.884,25.293,68.451,0.767,48.829,57,-0.54,0.79,883,1396,65.821,26.833,1.893,0.528,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1333-0934,787.603,57.047,6.558,56,36,75,850.408,1211.402,850.427,1211.607,113.997,837.273,1190,24.545,43.636,44.597,22.486,102.442,0.762,45.717,57,-0.215,-0.046,930,1309,107.354,23.151,1.983,0.504,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1273-1030,834.711,63.654,7.392,64,24,86,936.063,1157.17,935.944,1156.864,123.309,924.545,1134.545,23.636,45.455,45.71,23.251,98.877,0.69,47.456,64,-1.155,4.016,1020,1248,106.699,23.636,1.966,0.509,0.932
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1009-1086,885.124,65.725,9.128,65,34,94,987.496,916.41,987.694,915.809,121.62,971.818,895.455,31.818,43.636,47.935,23.51,60.902,0.752,48.49,66,-0.194,0.046,1073,1032,59.589,24.633,2.039,0.49,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0573-0865,1383.471,72.204,8.452,72,39,100,784.941,524.297,784.922,524.307,160.813,762.727,494.545,47.273,52.727,52.568,33.509,133.169,0.672,56.077,72,-0.049,-2.94E-04,856,544,109.904,33.79,1.569,0.637,0.898
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0463-1061,1021.488,70.136,6.715,72,47,91,965.904,420.799,965.893,420.713,140.775,948.182,394.545,33.636,52.727,56.572,22.99,116.053,0.648,58.161,70,-0.122,-0.06,1046,434,114.963,24.752,2.461,0.406,0.924
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0039-0894,970.248,48.357,8.821,43,23,73,813.002,35.142,813.339,35.308,133.944,792.727,13.636,40.909,43.636,55.131,22.408,133.332,0.68,56.018,48,-0.11,-0.338,873,17,131.711,23.785,2.46,0.406,0.942
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0383-1540,642.149,65.03,5.685,67,46,83,1400.612,348.22,1400.62,348.139,105.88,1387.273,329.091,26.364,39.091,42.264,19.345,116.944,0.72,43.91,65,-0.008,-0.262,1529,362,117.096,20.315,2.185,0.458,0.942
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0796-1734,952.066,67.424,6.345,72,45,90,1576.091,721.456,1576.244,721.41,132.088,1563.636,698.182,26.364,50.909,50.327,24.086,85.648,0.686,51.2,68,-0.284,-0.038,1731,824,83.884,26.364,2.089,0.479,0.928
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0915-1844,841.322,64.722,5.584,67,46,81,1675.515,832.426,1675.595,832.374,120.958,1663.636,808.182,25.455,47.273,48.128,22.257,104.412,0.723,49.2,65,0.091,-0.077,1835,889,106.091,24.148,2.162,0.462,0.946
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0847-1770,714.876,67.587,5.258,67,52,87,1609.168,770.462,1609.196,770.414,112.491,1598.182,748.182,22.727,43.636,45.03,20.213,103.303,0.71,45.717,67,0.325,0.274,1761,823,107.354,21.297,2.228,0.449,0.941
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0916-1804,692.562,60.453,11.793,66,25,92,1640.653,832.744,1640.634,832.604,106.504,1629.091,812.727,22.727,40,42.045,20.973,101.065,0.767,41.709,62,-0.43,0.014,1799,894,106.46,21.304,2.005,0.499,0.949
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1006-1752,831.405,64.238,10.36,64,30,90,1593.56,914.418,1593.594,914.346,131.426,1565.455,903.636,54.545,21.818,56.728,18.661,9.619,0.605,55.811,65,-0.212,-0.14,1722,1014,12.225,19.661,3.04,0.329,0.934
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1063-1702,840.496,59.901,9.622,57,36,85,1547.519,966.602,1547.368,966.378,107.478,1530.909,950.909,33.636,31.818,33.801,31.66,160.413,0.914,35.361,60,0.059,-0.526,1684,1056,162.031,31.818,1.068,0.937,0.964
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1226-1745,1123.14,65.654,5.308,67,50,81,1586.407,1115.239,1586.393,1115.089,134.256,1566.364,1093.636,40.909,42.727,49.71,28.767,135.622,0.783,50.403,66,-0.091,-0.288,1725,1206,140.856,30.765,1.728,0.579,0.935
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:1260-1615,1151.24,65.79,7.628,64,35,87,1467.627,1144.929,1468.122,1145.026,150.087,1440.909,1127.273,55.455,36.364,61.541,23.818,154.736,0.642,61.402,66,-0.596,0.818,1585,1244,154.573,24.709,2.584,0.387,0.941
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_2.0.png:0794-1298,1184.298,73.981,9.97,77,37,99,1183.074,723.096,1183.019,723.057,158.866,1151.818,705.455,56.364,33.636,52.625,28.653,21.396,0.59,59.509,75,-0.58,0.396,1267,807,18.712,31.498,1.837,0.544,0.904
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0048-0462,856.198,31.841,5.427,32,15,51,420.465,43.674,420.891,43.968,124.282,395.455,30.909,50,25.455,48.975,22.259,170.364,0.697,50.665,32,0.062,-0.158,435,42,170.707,22.821,2.2,0.455,0.932
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0078-0179,793.388,8.66,4.591,9,0,26,162.723,70.812,165.278,71.946,116.477,140.909,57.273,44.545,27.273,45.956,21.981,161.573,0.735,46.087,8,0.542,0.135,155,71,165.141,22.679,2.091,0.478,0.941
