"intercept","slope","r2","p.val","code","temperature","concentration","treatment","replicate","density","rate.per.cell","rate.per.cell.nW"
-88.1083725417024,-0.589686768628213,0.997226452404889,0,"50_20_B_10000",12.5,50,"20","B",10000,-5.89686768628213e-08,0.470350219242119
-21.0396043033606,-0.0715160309453967,0.960112122594282,0,"50_20_C_5000",12.5,50,"20","C",5000,-1.43032061890793e-08,0.11408626621467
-28.5949626331191,-0.0318661579133885,0.736052643001282,1.6410073084188e-183,"50_20_D_4000",12.5,50,"20","D",4000,-7.96653947834713e-09,0.0635432875483769
-72.4039212896563,-0.33449585279584,0.993020863137809,0,"50_25_A_12000",12.5,50,"25","A",12000,-2.78746543996533e-08,0.222335831591999
-88.7657440977647,-0.526796923657547,0.98413983572863,0,"50_25_B_13500",12.5,50,"25","B",13500,-3.90219943450035e-08,0.311250049549764
-56.7391703902364,-0.175645028759521,0.993600828680939,0,"50_25_C_8000",12.5,50,"25","C",8000,-2.19556285949401e-08,0.175124070483249
-51.0900468311242,-0.22161279102056,0.989149885850359,0,"50_25_D_8000",12.5,50,"25","D",8000,-2.77015988775699e-08,0.220955493638303
-8.20680235669287,-0.0100758846079799,0.340681630084252,1.78002555992637e-83,"50_control_A_8000",12.5,50,"control","A",8000,-1.25948557599749e-09,0.0100459998141183
4.46827455354541,0.0144229110592101,0.522631986499099,1.11983335711957e-146,"50_control_B_8000",12.5,50,"control","B",8000,1.80286388240126e-09,-0.0143801331056449
1.95274717782749,-0.00228715199899252,0.0266377940648218,8.30558274822917e-07,"50_control_C_8000",12.5,50,"control","C",8000,-2.85893999874065e-10,0.00228036836969551
1.78578062531999,-0.00205987445223763,0.0131036657307783,0.000572091361466673,"50_control_D_8000",12.5,50,"control","D",8000,-2.57484306529703e-10,0.00205376492183102
-48.4776851364173,-0.666441326532002,0.998565391373083,0,"100_15_A_8000",15,100,"15","A",8000,-8.33051658165002e-08,0.664464680069767
-5.50758432403848,-0.313696802525895,0.988152466346386,0,"100_15_B_8000",15,100,"15","B",8000,-3.92121003157369e-08,0.312766386523404
-39.4110753074009,-0.961490118361389,0.995914063237274,0,"100_15_C_8000",15,100,"15","C",8000,-1.20186264795174e-07,0.958638365378388
-62.8556825377621,-1.08532910631075,0.995924002184103,0,"100_15_D_8000",15,100,"15","D",8000,-1.35666138288843e-07,1.08211005032946
-34.330454151942,-0.621264165319854,0.996605856785672,0,"100_20_A_8000",15,100,"20","A",8000,-7.76580206649818e-08,0.619421513062853
-41.0109261646753,-0.465853313011043,0.995912227070243,0,"100_20_B_8000",15,100,"20","B",8000,-5.82316641263804e-08,0.464471605025022
-30.8718906702715,-0.367273149709982,0.992638600635392,0,"100_20_C_8000",15,100,"20","C",8000,-4.59091437137477e-08,0.366183827749974
-26.3446793964709,-0.390577346154111,0.997806301017931,0,"100_20_D_8000",15,100,"20","D",8000,-4.88221682692639e-08,0.389418904594789
-67.8028158539609,-0.581662635359365,0.99752754444259,0,"100_25_A_8000",15,100,"25","A",8000,-7.27078294199206e-08,0.579937440140184
-57.8234831859285,-0.456782512251303,0.998330077052373,0,"100_25_B_8000",15,100,"25","B",8000,-5.70978140314129e-08,0.455427708008369
-64.7467974480038,-1.69952350294339,0.994706754947141,0,"100_25_C_8000",15,100,"25","C",8000,-2.12440437867924e-07,1.69448276344265
-41.8154151845629,-0.26956088292637,0.994710886405243,0,"100_25_D_8000",15,100,"25","D",8000,-3.36951103657962e-08,0.268761372835412
8.42313548963438,0.00691161649284155,0.207686369581691,5.11921083807414e-48,"100_control_A_8000",15,100,"control","A",8000,8.63952061605194e-10,-0.00689111683031313
-10.5944454623728,-0.0148637664138615,0.708925549924608,2.24092484329983e-246,"100_control_B_8000",15,100,"control","B",8000,-1.85797080173269e-09,0.0148196808955604
1.19938913534413,-0.0121376604445829,0.533034614446562,8.26883145144571e-153,"100_control_C_8000",15,100,"control","C",8000,-1.51720755557286e-09,0.0121016604808615
0.971920837394275,0.0200898103656027,0.781895385261205,1.72661722681316e-303,"100_control_D_8000",15,100,"control","D",8000,2.51122629570034e-09,-0.0200302245461086
-51.0247169425872,-0.435601394726989,0.997190235717879,0,"200_15_A_4000",15,200,"15","A",4000,-1.08900348681747e-07,0.868618826180536
-7.66766186724492,-0.544473402530091,0.998329114893932,0,"200_15_B_8000",15,200,"15","B",8000,-6.80591753162614e-08,0.542858509542448
12.8387340474832,-0.168875592833587,0.992046902411421,0,"200_15_C_2000",15,200,"15","C",2000,-8.44377964167934e-08,0.673498850064924
-4.26756638684958,-0.156079115932724,0.99071258809246,0,"200_15_D_2000",15,200,"15","D",2000,-7.80395579663618e-08,0.622464758441592
-62.8021970667405,-0.833282702526516,0.987035759614862,0,"200_20_A_8000",15,200,"20","A",8000,-1.04160337815814e-07,0.830811209177564
-50.5424104758689,-0.755743280236836,0.997097401087897,0,"200_20_B_8000",15,200,"20","B",8000,-9.44679100296045e-08,0.753501766660522
-30.2710535816382,-0.272850272419465,0.992312156124759,0,"200_20_C_6000",15,200,"20","C",6000,-4.54750454032442e-08,0.362721341454191
-63.6583425917947,-0.52665749953896,0.99408755151086,0,"200_20_D_8000",15,200,"20","D",8000,-6.583218744237e-08,0.525095448024702
-29.8704264581653,-0.175447172192456,0.986550305574075,0,"200_25_A_2000",15,200,"25","A",2000,-8.7723586096228e-08,0.699707203013063
-49.3050909848546,-0.713120817713736,0.99855629806805,0,"200_25_B_6000",15,200,"25","B",6000,-1.18853469618956e-07,0.948007628236412
-19.4812875060636,-0.604899706413176,0.998861334402163,0,"200_25_C_6000",15,200,"25","C",6000,-1.00816617735529e-07,0.804140787582299
-25.477534718838,-0.453077682275447,0.998088084533983,0,"200_25_D_2000",15,200,"25","D",2000,-2.26538841137724e-07,1.80693546582124
-8.47283633528682,0.0215410721773255,0.498368242247112,1.25368140857146e-138,"200_control_A_8000",15,200,"control","A",8000,2.69263402216569e-09,-0.0214771819556107
-9.71249256673413,-0.0140552657604119,0.648303121868287,6.24701813148363e-209,"200_control_B_8000",15,200,"control","B",8000,-1.75690822005149e-09,0.0140135782325906
15.6107527213304,0.0199449661076806,0.818127759117124,0,"200_control_C_8000",15,200,"control","C",8000,2.49312076346008e-09,-0.0198858098922321
2.57457618069055,-0.0274307725245944,0.741367581088588,9.20382060621338e-270,"200_control_D_8000",15,200,"control","D",8000,-3.42884656557429e-09,0.0273494136152523
-9.00202643658539,-0.341794597921404,0.993492694335288,0,"50_15_A_6000",15,50,"15","A",6000,-5.69657663202339e-08,0.454374459517684
-16.5434717467064,-0.494581679525815,0.982791289096082,0,"50_15_B_2000",15,50,"15","B",2000,-2.47290839762907e-07,1.97245905601089
-59.8073171791071,-0.651133834562812,0.997067666529719,0,"50_15_C_8000",15,50,"15","C",8000,-8.13917293203514e-08,0.649202589696549
-34.6174370518113,-0.806350998122403,0.998139309943596,0,"50_15_D_8000",15,50,"15","D",8000,-1.007938747653e-07,0.803959383460611
-46.6935248227349,-0.68338042001992,0.998345575983767,0,"50_20_A_8000",15,50,"20","A",8000,-8.542255250249e-08,0.68135353267693
-28.5275675559726,-0.564905688356408,0.998317528603954,0,"50_20_B_8000",15,50,"20","B",8000,-7.0613211044551e-08,0.563230193776567
-23.2505672541531,-0.397396479530195,0.996191807696643,0,"50_20_C_8000",15,50,"20","C",8000,-4.96745599412744e-08,0.3962178126107
-9.76474278464405,-0.0741678052329024,0.922280573232595,0,"50_20_D_8000",15,50,"20","D",8000,-9.2709756541128e-09,0.0739478255827984
8.2076715293276,-0.15859190849655,0.971985747032347,0,"50_25_A_8000",15,50,"25","A",8000,-1.98239885620688e-08,0.15812152930128
-60.8688548029717,-0.376226309421502,0.997413286680676,0,"50_25_B_10000",15,50,"25","B",10000,-3.76226309421502e-08,0.300088346110791
2.19103384018523,-0.106351935351668,0.967251217957161,0,"50_25_C_8000",15,50,"25","C",8000,-1.32939919189585e-08,0.106036498465636
-74.6065185854946,-0.183879938697855,0.984751434016016,0,"50_25_D_6000",15,50,"25","D",6000,-3.06466564496426e-08,0.244446074543271
-19.5618428726746,0.0115936508223064,0.623377423777548,2.23738930845523e-195,"50_control_A_8000",15,50,"control","A",8000,1.4492063527883e-09,-0.0115592643760133
-11.7169032861775,-0.00165019931442593,0.0363003341622566,6.54233331445629e-09,"50_control_B_8000",15,50,"control","B",8000,-2.06274914303241e-10,0.00164530486909821
12.4366266044898,-0.0199530586937304,0.834887196073661,0,"50_control_C_8000",15,50,"control","C",8000,-2.4941323367163e-09,0.0198938784758964
18.8421195543624,0.0100096071858497,0.456548559845001,9.06718950304161e-123,"50_control_D_8000",15,50,"control","D",8000,1.25120089823122e-09,-0.00997991896898115
-6.15016705314097,-1.3615140588702,0.999389479541552,0,"100_15_A_8000",17.5,100,"15","A",8000,-1.70189257358775e-07,1.35747584599142
-1.41663618403922,-0.528022439374903,0.994661025771045,0,"100_15_B_8000",17.5,100,"15","B",8000,-6.60028049218629e-08,0.526456339487007
-44.5175494311655,-2.53963450190781,0.998185586626309,6.36847249554672e-246,"100_15_C_8000",17.5,100,"15","C",8000,-3.17454312738477e-07,2.53210201652056
9.8488412811909,-1.1581484952584,0.995498807018292,0,"100_15_D_8000",17.5,100,"15","D",8000,-1.447685619073e-07,1.15471345899226
-29.3463462451461,-0.819290858982135,0.999115563097596,0,"100_20_A_8000",17.5,100,"20","A",8000,-1.02411357372767e-07,0.816860865052473
-22.557962439651,-0.759670032020853,0.997906389464563,0,"100_20_B_8000",17.5,100,"20","B",8000,-9.49587540026066e-08,0.757416871807824
-17.1804033458302,-0.942449075180189,0.998903534825545,0,"100_20_C_8000",17.5,100,"20","C",8000,-1.17806134397524e-07,0.939653797402345
-48.0241168315606,-0.931214035549565,0.999588953014983,0,"100_20_D_8000",17.5,100,"20","D",8000,-1.16401754443696e-07,0.928452080587182
